2026-03-10 09:55:58 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='Alamein Memorial', type='Work', importance=0.5, isolated_context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial in the El Alamein War Cemetery, El Alamein, Egypt. The memorial commemorates 11,866 Commonwealth forces members who died during World War II. The memorial was designed by Hubert Worthington and unveiled by Viscount Montgomery of Alamein on 24 October 1954.'), Entity(name='El Alamein War Cemetery', type='Place', importance=0.5, isolated_context='The Alamein Memorial is in the El Alamein War Cemetery, El Alamein, Egypt.'), Entity(name='El Alamein', type='Place', importance=0.5, isolated_context='El Alamein, Egypt.'), Entity(name='Egypt', type='Place', importance=0.5, isolated_context='Egypt.'), Entity(name='Commonwealth War Graves Commission', type='Organization', importance=0.5, isolated_context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial...'), Entity(name='World War II', type='Event', importance=0.5, isolated_context='who died during World War II.'), Entity(name='Hubert Worthington', type='Person', importance=0.5, isolated_context='The memorial was designed by Hubert Worthington...'), Entity(name='Viscount Montgomery of Alamein', type='Person', importance=0.5, isolated_context='unveiled by Viscount Montgomery of Alamein on 24 October 1954.')] concepts=[Concept(name='World War II', definition='', isolated_context=''), Concept(name='War Memorial', definition='', isolated_context=''), Concept(name='Commonwealth War Graves Commission', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='El Alamein War Cemetery', target_type='Place', relationship_type='located_in', confidence=0.99, context='The Alamein Memorial is in the El Alamein War Cemetery, El Alamein, Egypt.'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Commonwealth War Graves Commission', target_type='Organization', relationship_type='part_of', confidence=0.99, context='The Alamein Memorial is a Commonwealth War Graves Commission war memorial...'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='World War II', target_type='Event', relationship_type='occurred_during', confidence=0.99, context='who died during World War II.'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Hubert Worthington', target_type='Person', relationship_type='designed_by', confidence=0.99, context='The memorial was designed by Hubert Worthington...'), ExtractedRelationship(source_name='Alamein Memorial', source_type='Work', target_name='Viscount Montgomery of Alamein', target_type='Person', relationship_type='unveiled_by', confidence=0.99, context='unveiled by Viscount Montgomery of Alamein on 24 October 1954.')] sentiment='Neutral'
2026-03-11 01:38:08 | IngestionPipeline | INFO | Extracted: 8 entities, 3 concepts, 0 references.
2026-03-11 01:38:08 | IngestionPipeline | INFO | Domain: Personal
2026-03-11 01:38:08 | IngestionPipeline | INFO | Note complexity upgraded: 11 entities+concepts extracted
2026-03-11 01:38:08 | IngestionPipeline | INFO | Extraction took: 34.4309s
2026-03-11 01:38:08 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-03-11 01:38:11 | IngestionPipeline | INFO |   [Refiner] 🛠️ Patched Extraction: Added 4 new entities.
2026-03-11 01:38:11 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'The Eighth _United States_'
2026-03-11 01:38:17 | IngestionPipeline | INFO | [Community] Creating new community 'Andrew Jackson and the Eighth Day Holiday' for 15 nodes
2026-03-11 01:38:17 | IngestionPipeline | INFO | [Community] Assigned 15 nodes to 'Andrew Jackson and the Eighth Day Holiday'
2026-03-11 01:38:17 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 7e8f483f-03e0-4d9c-9e3a-6785f77bc060: 'The Eighth _United States_'
2026-03-11 01:38:17 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 7e8f483f-03e0-4d9c-9e3a-6785f77bc060: 'Personal'
2026-03-11 01:38:17 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 6.4717s
2026-03-11 01:38:17 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-11 01:38:17 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-11 01:40:34 | IngestionPipeline | INFO |   [Ingestion] Extracted 1 atomic facts for Entity: freed slaves
2026-03-11 01:40:34 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: freed slaves
2026-03-11 01:40:44 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Concept: american history
2026-03-11 01:40:44 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: american history
2026-03-11 01:41:07 | IngestionPipeline | INFO |   [Ingestion] Extracted 13 atomic facts for Entity: united states
2026-03-11 01:41:07 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 71 context(s) for Entity: united states
2026-03-11 01:41:14 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Entity: andrew jackson
2026-03-11 01:41:14 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: andrew jackson
2026-03-11 01:41:15 | IngestionPipeline | INFO |   Summary updated for Entity: freed slaves (Title: Freed Slaves Battle of Orleans)
2026-03-11 01:41:15 | IngestionPipeline | INFO |   Summary updated for Concept: american history (Title: Eighth Day National Holiday)
2026-03-11 01:41:15 | IngestionPipeline | INFO |   Summary updated for Entity: united states (Title: United States)
2026-03-11 01:41:15 | IngestionPipeline | INFO |   Summary updated for Entity: andrew jackson (Title: Andrew Jackson: Eighth Holiday)
2026-03-11 01:41:17 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: british soldiers
2026-03-11 01:41:17 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: british soldiers
2026-03-11 01:41:18 | IngestionPipeline | INFO |   Summary updated for Entity: british soldiers (Title: British Soldiers in New Orleans)
2026-03-11 01:41:22 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: 1861
2026-03-11 01:41:22 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: 1861
2026-03-11 01:41:22 | IngestionPipeline | INFO |   Summary updated for Entity: 1861 (Title: Eighth National Holiday 1861)
2026-03-11 01:41:28 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: war of 1812
2026-03-11 01:41:28 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: war of 1812
2026-03-11 01:41:29 | IngestionPipeline | INFO |   Summary updated for Entity: war of 1812 (Title: War of 1812: Battle of New Orleans)
2026-03-11 01:41:33 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: tennessee
2026-03-11 01:41:33 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: tennessee
2026-03-11 01:41:33 | IngestionPipeline | INFO |   Summary updated for Entity: tennessee (Title: Tennessee: Battle of New Orleans)
2026-03-11 01:41:43 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Entity: eighth
2026-03-11 01:41:43 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: eighth
2026-03-11 01:41:44 | IngestionPipeline | INFO |   Summary updated for Entity: eighth (Title: Eighth Day Holiday)
2026-03-11 01:41:53 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Concept: federal holidays
2026-03-11 01:41:53 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: federal holidays
2026-03-11 01:41:53 | IngestionPipeline | INFO |   Summary updated for Concept: federal holidays (Title: Federal Holidays: The Eighth)
2026-03-11 01:41:59 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: january 8, 1815
2026-03-11 01:41:59 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: january 8, 1815
2026-03-11 01:41:59 | IngestionPipeline | INFO |   Summary updated for Entity: january 8, 1815 (Title: Battle of New Orleans)
2026-03-11 01:42:03 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: 1828
2026-03-11 01:42:03 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: 1828
2026-03-11 01:42:04 | IngestionPipeline | INFO |   Summary updated for Entity: 1828 (Title: Eighth National Holiday 1828)
2026-03-11 01:42:09 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: 1815
2026-03-11 01:42:09 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: 1815
2026-03-11 01:42:09 | IngestionPipeline | INFO |   Summary updated for Entity: 1815 (Title: Battle of New Orleans, 1815)
2026-03-11 01:42:16 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Concept: war of 1812
2026-03-11 01:42:16 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: war of 1812
2026-03-11 01:42:16 | IngestionPipeline | INFO |   Summary updated for Concept: war of 1812 (Title: War of 1812: Battle of New Orleans)
2026-03-11 01:42:22 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Entity: battle of new orleans
2026-03-11 01:42:22 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: battle of new orleans
2026-03-11 01:42:22 | IngestionPipeline | INFO |   Summary updated for Entity: battle of new orleans (Title: Battle of New Orleans)
2026-03-11 01:42:22 | IngestionPipeline | INFO |   [Perf] Summarization took: 244.5523s
2026-03-11 01:42:22 | IngestionPipeline | INFO | [Ingestion] Marked Note 7e8f483f-03e0-4d9c-9e3a-6785f77bc060 as Processed.
2026-03-11 01:42:22 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 288.4550s
2026-03-11 01:42:22 | IngestionPipeline | INFO | [2026-03-11 01:42:22.529516] SUCCESS: Note 7e8f483f-03e0-4d9c-9e3a-6785f77bc060 fully indexed in 288.45s.
2026-03-11 01:42:22 | IngestionPipeline | INFO | [2026-03-11 01:42:22.739124] START: Ingesting Note 6e5c1cfd-283d-42ed-94a2-fc021fce8faf
2026-03-11 01:42:22 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-03-11 01:42:22 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-03-11 01:42:22 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-03-11 01:42:22 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-03-11 01:42:34 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[Entity(name='Pretty Little Dutch Girl', type='Work', importance=0.5, isolated_context='"Pretty Little Dutch Girl" is a children\'s nursery rhyme, clapping game and jump-rope rhyme.'), Entity(name='Roud Folk Song Index', type='Organization', importance=0.5, isolated_context='It has a Roud Folk Song Index number of 12986.'), Entity(name='12986', type='Kingdom', importance=0.5, isolated_context='It has a Roud Folk Song Index number of 12986.')] concepts=[Concept(name='Nursery Rhyme', definition='', isolated_context=''), Concept(name="Children's Game", definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-11 01:42:34 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['Pretty Little Dutch Girl', 'Roud Folk Song Index', '12986']
2026-03-11 01:42:34 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Nursery Rhyme', "Children's Game"]
2026-03-11 01:42:34 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='Pretty Little Dutch Girl', type='Work', importance=0.5, isolated_context='"Pretty Little Dutch Girl" is a children\'s nursery rhyme, clapping game and jump-rope rhyme.'), Entity(name='Roud Folk Song Index', type='Organization', importance=0.5, isolated_context='It has a Roud Folk Song Index number of 12986.'), Entity(name='12986', type='Kingdom', importance=0.5, isolated_context='It has a Roud Folk Song Index number of 12986.')] concepts=[Concept(name='Nursery Rhyme', definition='', isolated_context=''), Concept(name="Children's Game", definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-11 01:42:34 | IngestionPipeline | INFO | Extracted: 3 entities, 2 concepts, 0 references.
2026-03-11 01:42:34 | IngestionPipeline | INFO | Domain: Personal
2026-03-11 01:42:34 | IngestionPipeline | INFO | Note complexity upgraded: 5 entities+concepts extracted
2026-03-11 01:42:34 | IngestionPipeline | INFO | Extraction took: 11.3560s
2026-03-11 01:42:34 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-03-11 01:42:37 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Pretty Little Dutch Girl'
2026-03-11 01:42:40 | IngestionPipeline | INFO | [Community] Creating new community 'Dutch Nursery Rhymes & Folk Traditions' for 5 nodes
2026-03-11 01:42:40 | IngestionPipeline | INFO | [Community] Assigned 5 nodes to 'Dutch Nursery Rhymes & Folk Traditions'
2026-03-11 01:42:40 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 6e5c1cfd-283d-42ed-94a2-fc021fce8faf: 'Pretty Little Dutch Girl'
2026-03-11 01:42:40 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 6e5c1cfd-283d-42ed-94a2-fc021fce8faf: 'Personal'
2026-03-11 01:42:40 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 3.7382s
2026-03-11 01:42:40 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-11 01:42:40 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-11 01:43:14 | IngestionPipeline | INFO |   [Ingestion] Extracted 1 atomic facts for Entity: 12986
2026-03-11 01:43:14 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: 12986
2026-03-11 01:43:15 | IngestionPipeline | INFO |   Summary updated for Entity: 12986 (Title: Roud Folk Song Index)
2026-03-11 01:43:22 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Concept: nursery rhyme
2026-03-11 01:43:22 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 9 context(s) for Concept: nursery rhyme
2026-03-11 01:43:23 | IngestionPipeline | INFO |   Summary updated for Concept: nursery rhyme (Title: Nursery Rhyme Concepts)
2026-03-11 01:43:26 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Concept: children's game
2026-03-11 01:43:26 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: children's game
2026-03-11 01:43:27 | IngestionPipeline | INFO |   Summary updated for Concept: children's game (Title: Pretty Little Dutch Girl)
2026-03-11 01:43:39 | IngestionPipeline | INFO |   [Ingestion] Extracted 9 atomic facts for Entity: roud folk song index
2026-03-11 01:43:39 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 9 context(s) for Entity: roud folk song index
2026-03-11 01:43:39 | IngestionPipeline | INFO |   Summary updated for Entity: roud folk song index (Title: Roud Folk Song Index)
2026-03-11 01:43:43 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: pretty little dutch girl
2026-03-11 01:43:43 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: pretty little dutch girl
2026-03-11 01:43:43 | IngestionPipeline | INFO |   Summary updated for Entity: pretty little dutch girl (Title: Pretty Little Dutch Girl)
2026-03-11 01:43:43 | IngestionPipeline | INFO |   [Perf] Summarization took: 62.5387s
2026-03-11 01:43:43 | IngestionPipeline | INFO | [Ingestion] Marked Note 6e5c1cfd-283d-42ed-94a2-fc021fce8faf as Processed.
2026-03-11 01:43:43 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 80.6728s
2026-03-11 01:43:43 | IngestionPipeline | INFO | [2026-03-11 01:43:43.468519] SUCCESS: Note 6e5c1cfd-283d-42ed-94a2-fc021fce8faf fully indexed in 80.67s.
2026-03-11 01:43:43 | IngestionPipeline | INFO | [2026-03-11 01:43:43.847141] START: Ingesting Note 4880f4b1-10c2-4d6b-8cae-111d00d8a6e2
2026-03-11 01:43:43 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-03-11 01:43:43 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-03-11 01:43:43 | IngestionPipeline | INFO | Multimedia processing took: 0.0002s
2026-03-11 01:43:43 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-03-11 01:44:07 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[Entity(name='A rose by any other name would smell as sweet', type='Quote', importance=0.5, isolated_context='"A rose by any other name would smell as sweet" is a popular reference to William Shakespeare\'s play "Romeo and Juliet"'), Entity(name='William Shakespeare', type='Person', importance=0.5, isolated_context='William Shakespeare\'s play "Romeo and Juliet"'), Entity(name='Romeo and Juliet', type='Work', importance=0.5, isolated_context='William Shakespeare\'s play "Romeo and Juliet"'), Entity(name='Juliet', type='Person', importance=0.5, isolated_context="Juliet seems to argue that it does not matter that Romeo is from her rival's house of Montague"), Entity(name='Montague', type='Place', importance=0.5, isolated_context="that Romeo is from her rival's house of Montague"), Entity(name='balcony scene', type='Event', importance=0.5, isolated_context='This scene is called the balcony scene by many people.')] concepts=[Concept(name='Shakespearean Drama', definition='', isolated_context=''), Concept(name='Romantic Love', definition='', isolated_context=''), Concept(name='Identity', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='William Shakespeare', source_type='Person', target_name='Romeo and Juliet', target_type='Work', relationship_type='created', confidence=0.95, context='William Shakespeare\'s play "Romeo and Juliet"'), ExtractedRelationship(source_name='Juliet', source_type='Person', target_name='Montague', target_type='Place', relationship_type='lived_in', confidence=0.9, context="that Romeo is from her rival's house of Montague")] sentiment='Neutral'
2026-03-11 01:44:07 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['A rose by any other name would smell as sweet', 'William Shakespeare', 'Romeo and Juliet', 'Juliet', 'Montague', 'balcony scene']
2026-03-11 01:44:07 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Shakespearean Drama', 'Romantic Love', 'Identity']
2026-03-11 01:44:07 | IngestionPipeline | INFO | Standardized Extraction: summary='' domain='Personal' entities=[Entity(name='A rose by any other name would smell as sweet', type='Quote', importance=0.5, isolated_context='"A rose by any other name would smell as sweet" is a popular reference to William Shakespeare\'s play "Romeo and Juliet"'), Entity(name='William Shakespeare', type='Person', importance=0.5, isolated_context='William Shakespeare\'s play "Romeo and Juliet"'), Entity(name='Romeo and Juliet', type='Work', importance=0.5, isolated_context='William Shakespeare\'s play "Romeo and Juliet"'), Entity(name='Juliet', type='Person', importance=0.5, isolated_context="Juliet seems to argue that it does not matter that Romeo is from her rival's house of Montague"), Entity(name='Montague', type='Place', importance=0.5, isolated_context="that Romeo is from her rival's house of Montague"), Entity(name='balcony scene', type='Event', importance=0.5, isolated_context='This scene is called the balcony scene by many people.')] concepts=[Concept(name='Shakespearean Drama', definition='', isolated_context=''), Concept(name='Romantic Love', definition='', isolated_context=''), Concept(name='Identity', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[ExtractedRelationship(source_name='William Shakespeare', source_type='Person', target_name='Romeo and Juliet', target_type='Work', relationship_type='created', confidence=0.95, context='William Shakespeare\'s play "Romeo and Juliet"'), ExtractedRelationship(source_name='Juliet', source_type='Person', target_name='Montague', target_type='Place', relationship_type='lived_in', confidence=0.9, context="that Romeo is from her rival's house of Montague")] sentiment='Neutral'
2026-03-11 01:44:07 | IngestionPipeline | INFO | Extracted: 6 entities, 3 concepts, 0 references.
2026-03-11 01:44:07 | IngestionPipeline | INFO | Domain: Personal
2026-03-11 01:44:07 | IngestionPipeline | INFO | Note complexity upgraded: 9 entities+concepts extracted
2026-03-11 01:44:07 | IngestionPipeline | INFO | Extraction took: 23.5405s
2026-03-11 01:44:07 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-03-11 01:44:12 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'A rose by any other name would smell as sweet'
2026-03-11 01:44:17 | IngestionPipeline | INFO | [Ingestion] Creating 2 relationships...
2026-03-11 01:44:17 | IngestionPipeline | INFO | [Relationship] created: (william shakespeare)-[created]->(romeo and juliet)
2026-03-11 01:44:17 | IngestionPipeline | INFO | [Relationship] created: (juliet)-[lived_in]->(montague)
2026-03-11 01:44:18 | IngestionPipeline | INFO | [Community] Creating new community 'Shakespearean Language and Metaphorical Interpretation' for 9 nodes
2026-03-11 01:44:18 | IngestionPipeline | INFO | [Community] Assigned 9 nodes to 'Shakespearean Language and Metaphorical Interpretation'
2026-03-11 01:44:18 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 4880f4b1-10c2-4d6b-8cae-111d00d8a6e2: 'A rose by any other name would smell as sweet'
2026-03-11 01:44:18 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 4880f4b1-10c2-4d6b-8cae-111d00d8a6e2: 'Personal'
2026-03-11 01:44:18 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 6.5789s
2026-03-11 01:44:18 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-11 01:44:18 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-03-11 01:45:02 | IngestionPipeline | INFO |   [Ingestion] Extracted 5 atomic facts for Concept: identity
2026-03-11 01:45:02 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: identity
2026-03-11 01:45:03 | IngestionPipeline | INFO |   Summary updated for Concept: identity (Title: Juliet's Identity Argument)
2026-03-11 01:45:04 | IngestionPipeline | INFO |   [Ingestion] Extracted 1 atomic facts for Entity: balcony scene
2026-03-11 01:45:04 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: balcony scene
2026-03-11 01:45:05 | IngestionPipeline | INFO |   Summary updated for Entity: balcony scene (Title: Balcony Scene)
2026-03-11 01:45:08 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: william shakespeare
2026-03-11 01:45:08 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 6 context(s) for Entity: william shakespeare
2026-03-11 01:45:09 | IngestionPipeline | INFO |   Summary updated for Entity: william shakespeare (Title: William Shakespeare: Romeo and Juliet)
2026-03-11 01:45:12 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: romeo and juliet
2026-03-11 01:45:12 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 6 context(s) for Entity: romeo and juliet
2026-03-11 01:45:13 | IngestionPipeline | INFO |   Summary updated for Entity: romeo and juliet (Title: Romeo and Juliet: Play & Films)
2026-03-11 01:45:16 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: a rose by any other name would smell as sweet
2026-03-11 01:45:16 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: a rose by any other name would smell as sweet
2026-03-11 01:45:17 | IngestionPipeline | INFO |   Summary updated for Entity: a rose by any other name would smell as sweet (Title: Shakespeare's Romeo and Juliet Quote)
2026-03-11 01:45:20 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: juliet
2026-03-11 01:45:20 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Entity: juliet
2026-03-11 01:45:21 | IngestionPipeline | INFO |   Summary updated for Entity: juliet (Title: Juliet: Capulet House Member)
2026-03-11 01:45:25 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Concept: shakespearean drama
2026-03-11 01:45:25 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Concept: shakespearean drama
2026-03-11 01:45:26 | IngestionPipeline | INFO |   Summary updated for Concept: shakespearean drama (Title: Shakespearean Drama: Romeo Juliet)
2026-03-11 01:45:29 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: montague
2026-03-11 01:45:29 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 3 context(s) for Entity: montague
2026-03-11 01:45:29 | IngestionPipeline | INFO |   Summary updated for Entity: montague (Title: Montague Family Member)
2026-03-11 01:45:34 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Concept: romantic love
2026-03-11 01:45:34 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: romantic love
2026-03-11 01:45:34 | IngestionPipeline | INFO |   Summary updated for Concept: romantic love (Title: Romeo and Juliet's Love)
2026-03-11 01:45:34 | IngestionPipeline | INFO |   [Perf] Summarization took: 76.2099s
2026-03-11 01:45:34 | IngestionPipeline | INFO | [Ingestion] Marked Note 4880f4b1-10c2-4d6b-8cae-111d00d8a6e2 as Processed.
2026-03-11 01:45:34 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 111.0608s
2026-03-11 01:45:34 | IngestionPipeline | INFO | [2026-03-11 01:45:34.946428] SUCCESS: Note 4880f4b1-10c2-4d6b-8cae-111d00d8a6e2 fully indexed in 111.06s.
2026-03-11 01:45:35 | IngestionPipeline | INFO | [2026-03-11 01:45:35.260635] START: Ingesting Note 933a41de-a0fd-4cdd-9be9-78ffb9631ce6
2026-03-11 01:45:35 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-03-11 01:45:35 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-03-11 01:45:35 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-03-11 01:45:35 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-03-11 01:46:00 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Personal' entities=[Entity(name="2004–05 VCU Rams men's basketball team", type='Work', importance=0.5, isolated_context="The 2004–05 VCU Rams men's basketball team represented Virginia Commonwealth University during the 2004–05 NCAA Division I men's basketball season. It was the 37th season of the University fielding a men's basketball program."), Entity(name='Virginia Commonwealth University', type='Organization', importance=0.5, isolated_context="The 2004–05 VCU Rams men's basketball team represented Virginia Commonwealth University during the 2004–05 NCAA Division I men's basketball season."), Entity(name='Jeff Capel III', type='Person', importance=0.5, isolated_context='Led by third-year head coach Jeff Capel III, they continued to play their home games at the Stuart C. Siegel Center.'), Entity(name='Stuart C. Siegel Center', type='Place', importance=0.5, isolated_context='Led by third-year head coach Jeff Capel III, they continued to play their home games at the Stuart C. Siegel Center.'), Entity(name='Atlantic 10 Conference', type='Organization', importance=0.5, isolated_context='They were a member of the Atlantic 10 Conference.'), Entity(name='Delaware', type='Place', importance=0.5, isolated_context='They defeated Delaware in the CAA Tournament.'), Entity(name='UNC Wilmington', type='Place', importance=0.5, isolated_context='They defeated Delaware and UNC Wilmington in the CAA Tournament.'), Entity(name='Old Dominion', type='Place', importance=0.5, isolated_context='before losing to Old Dominion in the final.'), Entity(name='Davidson', type='Place', importance=0.5, isolated_context='They received an at-large bid to the NIT where they lost in the opening round to Davidson.')] concepts=[Concept(name='College Basketball', definition='', isolated_context=''), Concept(name="NCAA Division I Men's Basketball", definition='', isolated_context=''), Concept(name='Basketball Season', definition='', isolated_context='')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-03-11 01:46:00 | IngestionPipeline | INFO | Filtered/Renamed Entities: ["2004–05 VCU Rams men's basketball team", 'Virginia Commonwealth University', 'Jeff Capel III', 'Stuart C. Siegel Center', 'Atlantic 10 Conference', 'Delaware', 'UNC Wilmington', 'Old Dominion', 'Davidson']
2026-03-11 01:46:00 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['College Basketball', "NCAA Division I Men's Basketball", 'Basketball Season']
