2026-05-04 19:47:36 | GraphService | INFO | [Graph] Relationship created: (ed wood)-[is_the_subject_of]->(1994 american biographical period comedy-drama film)
2026-05-05 08:20:14 | GraphService | INFO | [Graph] Relationship created: (bob seger)-[is_an_album]->(live bullet)
2026-05-05 08:20:14 | GraphService | INFO | [Graph] Relationship created: (bob seger)-[is_an_album]->(night moves)
2026-05-05 08:20:47 | GraphService | INFO | [Graph] Relationship created: (against the wind)-[is_an_album_by]->(bob seger)
2026-05-05 08:20:47 | GraphService | INFO | [Graph] Relationship created: (against the wind)-[is_performed_by]->(silver bullet band)
2026-05-05 08:20:47 | GraphService | INFO | [Graph] Relationship created: (against the wind)-[was_released_in]->(february 1980)
2026-05-05 08:20:47 | GraphService | INFO | [Graph] Relationship created: (against the wind)-[charted_on]->(billboard)
2026-05-05 08:20:47 | GraphService | DEBUG | [Bi-Temporal] 'worked_with' has no evolution rules — creating 'performs_with' as parallel edge (bob seger → silver bullet band)
2026-05-05 08:20:47 | GraphService | INFO | [Graph] Relationship created_parallel: (bob seger)-[performs_with]->(silver bullet band)
2026-05-05 08:21:22 | GraphService | INFO | [Graph] Relationship created: (gary cherone)-[is_the_lead_vocalist_of]->(extreme)
2026-05-05 08:21:22 | GraphService | INFO | [Graph] Relationship created: (gary cherone)-[was_the_lead_vocalist_of]->(van halen)
2026-05-05 08:21:22 | GraphService | INFO | [Graph] Relationship created: (gary cherone)-[was_the_lead_vocalist_of]->(van halen iii)
2026-05-05 08:21:22 | GraphService | INFO | [Graph] Relationship created: (gary cherone)-[was_born_on]->(july 26, 1961)
2026-05-05 08:21:22 | GraphService | INFO | [Graph] Relationship created: (gary cherone)-[reunited_with_extreme_in]->(2007)
2026-05-05 08:22:45 | GraphService | INFO | [Graph] Relationship created: (freudiana)-[is_an_album_by]->(the alan parsons project)
2026-05-05 08:22:45 | GraphService | INFO | [Graph] Relationship created: (freudiana)-[was_developed_by]->(eric woolfson)
2026-05-05 08:22:45 | GraphService | INFO | [Graph] Relationship created: (freudiana)-[was_developed_by]->(alan parsons)
2026-05-05 08:22:45 | GraphService | INFO | [Graph] Relationship created: (alan parsons)-[released]->(try anything once)
2026-05-05 08:22:46 | GraphService | INFO | [Graph] Relationship created: (try anything once)-[is_musically_similar_to]->(gaudi)
2026-05-05 08:22:46 | GraphService | INFO | [Graph] Relationship created: (alan parsons)-[released]->(gaudi)
2026-05-05 08:23:45 | GraphService | INFO | [Graph] Relationship created: (anggun)-[released]->(dunia aku punya)
2026-05-05 08:23:45 | GraphService | INFO | [Graph] Relationship created: (anggun)-[popularized]->(mimpi)
2026-05-05 08:23:45 | GraphService | INFO | [Graph] Relationship created: (anggun)-[recorded]->(anak putih abu abu)
2026-05-05 08:23:45 | GraphService | INFO | [Graph] Relationship created: (anggun)-[recorded]->(nocturno)
2026-05-05 08:23:45 | GraphService | INFO | [Graph] Relationship created: (anggun)-[recorded]->(anggun c. sasmi... lah!!!)
2026-05-05 08:23:45 | GraphService | INFO | [Graph] Relationship created: (anggun)-[founded]->(bali cipta records)
2026-05-05 08:23:45 | GraphService | INFO | [Graph] Relationship created: (anggun)-[released_dunia_aku_punya_under]->(billboard indonesia)
2026-05-05 08:24:23 | GraphService | INFO | [Graph] Relationship created: (stranger in town)-[is_an_album_by]->(bob seger)
2026-05-05 08:24:23 | GraphService | INFO | [Graph] Relationship created: (stranger in town)-[was_backed_by]->(silver bullet band)
2026-05-05 08:24:23 | GraphService | INFO | [Graph] Relationship created: (stranger in town)-[was_backed_by]->(muscle shoals rhythm section)
2026-05-05 08:24:23 | GraphService | INFO | [Graph] Relationship created: (stranger in town)-[was_released_by]->(capitol records)
2026-05-05 08:24:23 | GraphService | INFO | [Graph] Relationship created: (stranger in town)-[was_released]->(may 1978)
2026-05-05 08:24:23 | GraphService | INFO | [Graph] Relationship created: (stranger in town)-[was_released]->(1978)
2026-05-05 08:25:04 | GraphService | INFO | [Graph] Relationship created: (heaven knows)-[is_performed_by]->(robert plant)
2026-05-05 08:25:04 | GraphService | INFO | [Graph] Relationship created: (heaven knows)-[is_released_from]->(now and zen)
2026-05-05 08:25:04 | GraphService | INFO | [Graph] Relationship created: (heaven knows)-[reaches_number_33_on]->(uk singles chart)
2026-05-05 08:25:04 | GraphService | INFO | [Graph] Relationship created: (heaven knows)-[reaches_number_1_on]->(billboard album rock tracks chart)
2026-05-05 08:25:04 | GraphService | INFO | [Graph] Relationship created: (robert plant)-[performed]->(other arms)
2026-05-05 08:25:04 | GraphService | INFO | [Graph] Relationship created: (robert plant)-[performed]->(little by little)
2026-05-05 08:25:04 | GraphService | INFO | [Graph] Relationship created: (other arms)-[is_a_song_performed_robert_plant]->(little by little)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (2010 kiev victory day parade)-[is_held_on]->(may 9, 2010)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (2010 kiev victory day parade)-[is_held_in]->(kiev)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (2010 kiev victory day parade)-[honors_the_65th_anniversary_of]->(great patriotic war)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (ivan svyda)-[inspects]->(2010 kiev victory day parade)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (ivan svyda)-[is_chief_general_staff_for]->(armed forces of the russian federation)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (gennady vorobyov)-[commands]->(2010 kiev victory day parade)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (gennady vorobyov)-[is_commander_of]->(ukrainian armed forces)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (viktor yanukovych)-[delivers_a_jubilee_address_at]->(2010 kiev victory day parade)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (2,500 members of the ukrainian armed forces troops from russia and belarus)-[take_part_in]->(2010 kiev victory day parade)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (2,500 members of the ukrainian armed forces troops from russia and belarus)-[come]->(russia)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (2,500 members of the ukrainian armed forces troops from russia and belarus)-[come]->(belarus)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (volodymyr derkach)-[commands]->(2010 kiev victory day parade)
2026-05-05 08:26:23 | GraphService | INFO | [Graph] Relationship created: (volodymyr derkach)-[is]->(chief of the military music department of the general staff of the ukrainian armed forces)
2026-05-05 08:27:04 | GraphService | INFO | [Graph] Relationship created: (rostker v. goldberg)-[was_decided_by]->(united states supreme court)
2026-05-05 08:27:05 | GraphService | INFO | [Graph] Relationship created: (bernard d. rostker)-[was_director_of]->(selective service system)
2026-05-05 08:27:05 | GraphService | INFO | [Graph] Relationship created: (robert l. goldberg)-[challenged]->(rostker v. goldberg)
2026-05-05 08:27:05 | GraphService | INFO | [Graph] Relationship created: (selective service system)-[was_administered_by]->(congress)
2026-05-05 08:27:05 | GraphService | INFO | [Graph] Relationship created: (gender distinction)-[was_challenged_in]->(rostker v. goldberg)
2026-05-05 08:27:53 | GraphService | INFO | [Graph] Relationship created: (one rank one pension (orop))-[is_a_demand_of]->(indian armed forces)
2026-05-05 08:27:53 | GraphService | INFO | [Graph] Relationship created: (one rank one pension (orop))-[is_a_demand_of]->(veterans)
2026-05-05 08:27:53 | GraphService | INFO | [Graph] Relationship created: (indira gandhi)-[led]->(indian national congress (inc))
2026-05-05 08:27:53 | GraphService | INFO | [Graph] Relationship created: (1971 bangladesh war)-[occurred_before_the_1973_decision]->(1971 bangladesh war)
2026-05-05 08:27:53 | GraphService | INFO | [Graph] Relationship created: (field marshal shfj manekshaw)-[retired_from]->(armed forces headquarters)
2026-05-05 08:27:53 | GraphService | INFO | [Graph] Relationship created: (pay-pension equity)-[underlies]->(one rank one pension (orop))
2026-05-05 08:28:23 | GraphService | INFO | [Graph] Relationship created: (chief of the defence staff)-[is_a_member]->(canadian armed forces)
2026-05-05 08:28:23 | GraphService | INFO | [Graph] Relationship created: (chief of the defence staff)-[heads]->(armed forces council)
2026-05-05 08:28:23 | GraphService | INFO | [Graph] Relationship created: (chief of the defence staff)-[is]->(jonathan vance)
2026-05-05 08:28:23 | GraphService | INFO | [Graph] Relationship created: (jonathan vance)-[assumed_role_on]->(17 july 2015)
2026-05-05 08:29:45 | GraphService | INFO | [Graph] Relationship created: (september 16 military parade)-[is_held_on]->(mexican independence day)
2026-05-05 08:29:45 | GraphService | INFO | [Graph] Relationship created: (september 16 military parade)-[is_held_in]->(zócalo)
2026-05-05 08:29:45 | GraphService | INFO | [Graph] Relationship created: (september 16 military parade)-[is_held_in]->(mexico city)
2026-05-05 08:29:45 | GraphService | INFO | [Graph] Relationship created: (president of mexico)-[presides_over]->(september 16 military parade)
2026-05-05 08:29:45 | GraphService | INFO | [Graph] Relationship created: (cabinet of mexico)-[attends]->(september 16 military parade)
2026-05-05 08:29:45 | GraphService | INFO | [Graph] Relationship created: (congress of the union)-[attends]->(september 16 military parade)
2026-05-05 08:29:45 | GraphService | INFO | [Graph] Relationship created: (mexican armed forces)-[participates_in]->(september 16 military parade)
2026-05-05 08:29:45 | GraphService | INFO | [Graph] Relationship created: (federal police)-[participates_in]->(september 16 military parade)
2026-05-05 08:29:46 | GraphService | INFO | [Graph] Relationship created: (secretaries of national defense and navy)-[attends]->(september 16 military parade)
2026-05-05 08:29:46 | GraphService | INFO | [Graph] Relationship created: (uniformed service veterans)-[attends]->(september 16 military parade)
2026-05-05 08:29:46 | GraphService | INFO | [Graph] Relationship created: (state diplomatic corps)-[attends]->(september 16 military parade)
2026-05-05 08:29:46 | GraphService | INFO | [Graph] Relationship created: (indigenous peoples)-[attends]->(september 16 military parade)
2026-05-05 08:29:46 | GraphService | INFO | [Graph] Relationship created: (sports)-[attends]->(september 16 military parade)
2026-05-05 08:29:46 | GraphService | INFO | [Graph] Relationship created: (private sector)-[attends]->(september 16 military parade)
2026-05-05 08:29:46 | GraphService | INFO | [Graph] Relationship created: (general public)-[attends]->(september 16 military parade)
2026-05-05 08:29:46 | GraphService | INFO | [Graph] Relationship created: (tv and the internet)-[broadcasts]->(september 16 military parade)
2026-05-05 08:29:46 | GraphService | INFO | [Graph] Relationship created: (radio)-[broadcasts]->(september 16 military parade)
2026-05-05 08:30:44 | GraphService | INFO | [Graph] Relationship created: (fernando tapias stahelin)-[served_in]->(colombian armed forces)
2026-05-05 08:30:44 | GraphService | INFO | [Graph] Relationship created: (fernando tapias stahelin)-[served_under]->(andres pastrana)
2026-05-05 08:30:44 | GraphService | INFO | [Graph] Relationship created: (fernando tapias stahelin)-[served_as_chairman_of_the_joint_chiefs_of_staff]->(1998–2002)
2026-05-05 08:30:44 | GraphService | INFO | [Graph] Relationship created: (fernando tapias stahelin)-[served_as]->(ambassador of colombia in dominican republic)
2026-05-05 08:30:44 | GraphService | INFO | [Graph] Relationship created: (fernando tapias stahelin)-[served_under]->(alvaro uribe)
2026-05-05 08:30:44 | GraphService | INFO | [Graph] Relationship created: (fernando tapias stahelin)-[served_as_deputy_minister_of_defense]->(2002 to 2004)
2026-05-05 08:30:44 | GraphService | INFO | [Graph] Relationship created: (fernando tapias stahelin)-[served_as]->(deputy minister of defense)
2026-05-05 08:31:29 | GraphService | INFO | [Graph] Relationship created: (conscription)-[has_been_employed_by]->(united states)
2026-05-05 08:31:29 | GraphService | INFO | [Graph] Relationship created: (conscription)-[is_associated_with]->(selective training and service act)
2026-05-05 08:31:29 | GraphService | INFO | [Graph] Relationship created: (united states armed forces)-[was_filled_through]->(conscription)
2026-05-05 08:31:29 | GraphService | INFO | [Graph] Relationship created: (selective service system)-[requires_registration_from]->(male civilians)
2026-05-05 08:31:29 | GraphService | INFO | [Graph] Relationship created: (selective service system)-[is_part_of]->(united states)
2026-05-05 08:32:07 | GraphService | INFO | [Graph] Relationship created: (the military covenant or armed forces covenant)-[was_introduced_in]->(2000)
2026-05-05 08:32:07 | GraphService | INFO | [Graph] Relationship created: (the military covenant or armed forces covenant)-[was_described_by]->(the guardian)
2026-05-05 08:32:07 | GraphService | INFO | [Graph] Relationship created: (the military covenant or armed forces covenant)-[is_part_of]->(british public life)
2026-05-05 08:32:07 | GraphService | INFO | [Graph] Relationship created: (the military covenant or armed forces covenant)-[has_mutual_obligations_with]->(nation)
2026-05-05 08:32:07 | GraphService | INFO | [Graph] Relationship created: (the military covenant or armed forces covenant)-[has_mutual_obligations_with]->(armed forces)
2026-05-05 08:33:02 | GraphService | INFO | [Graph] Relationship created: (armed forces day)-[is_celebrated_in]->(poland)
2026-05-05 08:33:02 | GraphService | INFO | [Graph] Relationship created: (armed forces day)-[commemorates]->(battle of warsaw)
2026-05-05 08:33:02 | GraphService | INFO | [Graph] Relationship created: (armed forces day)-[occurred_during]->(polish–soviet war)
2026-05-05 08:33:02 | GraphService | INFO | [Graph] Relationship created: (feast of the polish armed forces)-[is_a_name_for]->(armed forces day)
2026-05-05 08:33:02 | GraphService | INFO | [Graph] Relationship created: (day of the assumption of the virgin mary)-[is_held_in_conjunction_with]->(armed forces day)
2026-05-05 08:33:02 | GraphService | INFO | [Graph] Relationship created: (polish armed forces)-[participates_in_parades_in]->(warsaw)
2026-05-05 08:33:02 | GraphService | INFO | [Graph] Relationship created: (1920 victory)-[is_the_result]->(battle of warsaw)
2026-05-05 08:34:23 | GraphService | INFO | [Graph] Relationship created: (franklin d. roosevelt)-[issued]->(executive order 8802)
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (franklin d. roosevelt)-[established]->(fair employment practice committee (fepc))
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (franklin d. roosevelt)-[benefited]->(african-americans)
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (walter francis white)-[member]->(fair employment practice committee (fepc))
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (t. arnold hill)-[member]->(fair employment practice committee (fepc))
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (a. philip randolph)-[urged]->(franklin d. roosevelt)
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (eleanor roosevelt)-[demanded_integration]->(african-americans)
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (harry s. truman)-[desegregated]->(armed forces)
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (navy)-[evaded]->(executive order 8802)
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (marine corps)-[evaded]->(executive order 8802)
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (united states army air forces)-[evaded]->(executive order 8802)
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (june 1941)-[issued_in]->(executive order 8802)
2026-05-05 08:34:24 | GraphService | INFO | [Graph] Relationship created: (september 1942)-[met_with_leaders]->(eleanor roosevelt)
2026-05-05 08:35:07 | GraphService | INFO | [Graph] Relationship created: (canyon creek food company)-[is_based_in]->(edmonton)
2026-05-05 08:35:07 | GraphService | INFO | [Graph] Relationship created: (canyon creek food company)-[is_based_in]->(alberta)
2026-05-05 08:35:07 | GraphService | INFO | [Graph] Relationship created: (canyon creek food company)-[provides_products_to]->(grocery retailers)
2026-05-05 08:35:08 | GraphService | INFO | [Graph] Relationship created: (canyon creek food company)-[provides_products_to]->(restaurants)
2026-05-05 08:35:08 | GraphService | INFO | [Graph] Relationship created: (canyon creek food company)-[provides_products_to]->(institutions)
2026-05-05 08:35:08 | GraphService | INFO | [Graph] Relationship created: (canyon creek food company)-[operates_in]->(canada)
2026-05-05 08:35:08 | GraphService | INFO | [Graph] Relationship created: (canyon creek food company)-[provides]->(fresh soups)
2026-05-05 08:35:08 | GraphService | INFO | [Graph] Relationship created: (canyon creek food company)-[provides]->(prepared food products)
2026-05-05 08:35:44 | GraphService | INFO | [Graph] Relationship created: (robert's american gourmet food)-[was_founded_by]->(robert ehrlich)
2026-05-05 08:35:44 | GraphService | INFO | [Graph] Relationship created: (robert's american gourmet food)-[produces]->(pirate's booty)
2026-05-05 08:35:44 | GraphService | INFO | [Graph] Relationship created: (robert's american gourmet food)-[is_located_in]->(united states)
2026-05-05 08:35:44 | GraphService | INFO | [Graph] Relationship created: (pirate's booty)-[is_found_in]->(united states)
2026-05-05 08:35:44 | GraphService | INFO | [Graph] Relationship created: (robert's american gourmet food)-[was_founded_in]->(1986)
2026-05-05 08:36:31 | GraphService | INFO | [Graph] Relationship created: (rewrapped)-[is_hosted_by]->(joey fatone)
2026-05-05 08:36:31 | GraphService | INFO | [Graph] Relationship created: (rewrapped)-[airs_on]->(food network)
2026-05-05 08:36:31 | GraphService | INFO | [Graph] Relationship created: (rewrapped)-[features]->(chefs)
2026-05-05 08:36:31 | GraphService | INFO | [Graph] Relationship created: (rewrapped)-[challenges_chefs_to_recreate]->(classic snack foods)
2026-05-05 08:36:31 | GraphService | INFO | [Graph] Relationship created: (rewrapped)-[challenges_chefs_to_create]->(new dish)
2026-05-05 08:36:31 | GraphService | INFO | [Graph] Relationship created: (chefs)-[recreate]->(classic snack foods)
2026-05-05 08:36:31 | GraphService | INFO | [Graph] Relationship created: (chefs)-[create]->(new dish)
2026-05-05 08:36:31 | GraphService | INFO | [Graph] Relationship created: (marc summers)-[is_head_judge_for]->(rewrapped)
2026-05-05 08:36:31 | GraphService | INFO | [Graph] Relationship created: (rewrapped)-[is_a_spinoff_of]->(unwrapped)
2026-05-05 08:37:27 | GraphService | INFO | [Graph] Relationship created: (pepsico, inc.)-[is_headquartered_in]->(purchase)
2026-05-05 08:37:27 | GraphService | INFO | [Graph] Relationship created: (pepsico, inc.)-[merged_with]->(pepsi-cola company)
2026-05-05 08:37:27 | GraphService | INFO | [Graph] Relationship created: (pepsico, inc.)-[merged_with]->(frito-lay, inc.)
2026-05-05 08:37:27 | GraphService | INFO | [Graph] Relationship created: (pepsico, inc.)-[acquired_in_1998]->(tropicana products)
2026-05-05 08:37:27 | GraphService | INFO | [Graph] Relationship created: (pepsico, inc.)-[acquired_in_2001]->(quaker oats company)
2026-05-05 08:37:27 | GraphService | INFO | [Graph] Relationship created: (pepsico, inc.)-[owns]->(gatorade)
2026-05-05 08:37:27 | GraphService | INFO | [Graph] Relationship created: (pepsi-cola company)-[merged_with]->(frito-lay, inc.)
2026-05-05 08:37:27 | GraphService | INFO | [Graph] Relationship created: (1965)-[formed]->(pepsico, inc.)
2026-05-05 08:37:27 | GraphService | INFO | [Graph] Relationship created: (1998)-[acquired_tropicana_products]->(pepsico, inc.)
2026-05-05 08:37:27 | GraphService | INFO | [Graph] Relationship created: (2001)-[acquired_quaker_oats_company]->(pepsico, inc.)
2026-05-05 08:38:26 | GraphService | INFO | [Graph] Relationship created: (snackbox food holdings co, ltd)-[is_based_in]->(korea)
2026-05-05 08:38:26 | GraphService | INFO | [Graph] Relationship created: (snackbox food holdings co, ltd)-[has_headquarters_in]->(mokdong-ri gyoha-eup paju gyeonggi-do)
2026-05-05 08:38:26 | GraphService | INFO | [Graph] Relationship created: (snackbox food holdings co, ltd)-[was_established_in]->(2004)
2026-05-05 08:38:26 | GraphService | INFO | [Graph] Relationship created: (snackbox food holdings co, ltd)-[had_25_employees_as_of]->(january, 2006)
2026-05-05 08:38:26 | GraphService | INFO | [Graph] Relationship created: (snackbox food holdings co, ltd)-[offers]->(fruit lunch packs)
2026-05-05 08:38:26 | GraphService | INFO | [Graph] Relationship created: (snackbox food holdings co, ltd)-[offers]->(salad)
2026-05-05 08:38:26 | GraphService | INFO | [Graph] Relationship created: (snackbox food holdings co, ltd)-[offers]->(yogurt)
2026-05-05 08:38:26 | GraphService | INFO | [Graph] Relationship created: (snackbox food holdings co, ltd)-[offers]->(sandwiches)
2026-05-05 08:38:26 | GraphService | INFO | [Graph] Relationship created: (snackbox food holdings co, ltd)-[offers_services_to]->(home party foods)
2026-05-05 08:39:13 | GraphService | INFO | [Graph] Relationship created: (snack foods limited)-[owns]->(arnott's biscuits holdings pty ltd)
2026-05-05 08:39:13 | GraphService | INFO | [Graph] Relationship created: (snack foods limited)-[is_owned_by]->(campbell soup company)
2026-05-05 08:39:13 | GraphService | INFO | [Graph] Relationship created: (snack foods limited)-[owns]->(snack brands australia)
2026-05-05 08:39:14 | GraphService | INFO | [Graph] Relationship created: (arnott's biscuits holdings pty ltd)-[is_subsidiary_of]->(campbell soup company)
2026-05-05 08:39:14 | GraphService | INFO | [Graph] Relationship created: (snack foods limited)-[was_formed_on]->(25 november 1999)
2026-05-05 08:39:14 | GraphService | INFO | [Graph] Relationship created: (snack foods limited)-[sold_to]->(april 2008)
2026-05-05 08:39:14 | GraphService | INFO | [Graph] Relationship reinforced: (snack foods limited)-[owns]->(snack brands australia)
2026-05-05 08:39:47 | GraphService | INFO | [Graph] Relationship created: (deep-fried peanuts)-[are_made_from]->(peanuts)
2026-05-05 08:39:47 | GraphService | INFO | [Graph] Relationship created: (deep-fried peanuts)-[are_cooked_in]->(oil)
2026-05-05 08:39:47 | GraphService | INFO | [Graph] Relationship created: (deep-fried peanuts)-[consist_of]->(shells)
2026-05-05 08:39:47 | GraphService | INFO | [Graph] Relationship created: (deep-fried peanuts)-[consist_of]->(nutmeats)
2026-05-05 08:39:47 | GraphService | INFO | [Graph] Relationship created: (deep-fried peanuts)-[may_include]->(seasonings)
2026-05-05 08:40:45 | GraphService | INFO | [Graph] Relationship created: (twisties)-[were_launched_by]->(general foods corporation)
2026-05-05 08:40:45 | GraphService | INFO | [Graph] Relationship created: (smith's snackfood company)-[was_acquired_by]->(frito-lay)
2026-05-05 08:40:45 | GraphService | INFO | [Graph] Relationship created: (frito-lay)-[is_owned_by]->(pepsico)
2026-05-05 08:40:45 | GraphService | INFO | [Graph] Relationship created: (mondelēz international)-[owns]->(twisties)
2026-05-05 08:40:45 | GraphService | INFO | [Graph] Relationship created: (danone)-[owned]->(twisties)
2026-05-05 08:40:45 | GraphService | INFO | [Graph] Relationship created: (kraft foods)-[owned]->(twisties)
2026-05-05 08:40:45 | GraphService | INFO | [Graph] Relationship created: (lay's)-[owns_the_trademark_in]->(twisties)
2026-05-05 08:40:45 | GraphService | INFO | [Graph] Relationship created: (twisties)-[is_marketed_under_different_names_in]->(new zealand)
2026-05-05 08:40:45 | GraphService | INFO | [Graph] Relationship created: (twisties)-[is_marketed_under_different_names_in]->(italy)
2026-05-05 08:41:19 | GraphService | INFO | [Graph] Relationship created: (handi-snacks)-[are_sold_by]->(mondelez international)
2026-05-05 08:41:19 | GraphService | INFO | [Graph] Relationship created: (red plastic spreader)-[is_included_with]->(crackers)
2026-05-05 08:41:19 | GraphService | INFO | [Graph] Relationship created: (spread compartment)-[is_part_of]->(handi-snacks)
2026-05-05 08:41:19 | GraphService | INFO | [Graph] Relationship created: (larger compartment)-[is_part_of]->(handi-snacks)
2026-05-05 08:41:19 | GraphService | INFO | [Graph] Relationship created: (crackers)-[are_placed_in]->(larger compartment)
2026-05-05 08:42:02 | GraphService | INFO | [Graph] Relationship created: (mondelez international, inc.)-[is_named]->(mondelēz ( ))
2026-05-05 08:42:02 | GraphService | INFO | [Graph] Relationship created: (mondelez international, inc.)-[is_based_in]->(illinois)
2026-05-05 08:42:02 | GraphService | INFO | [Graph] Relationship created: (mondelez international, inc.)-[originated_from]->(kraft foods inc.)
2026-05-05 08:42:02 | GraphService | INFO | [Graph] Relationship created: (mondelez international, inc.)-[was_created_in]->(october 2012)
2026-05-05 08:42:02 | GraphService | INFO | [Graph] Relationship created: (mondelez international, inc.)-[spun_off]->(north american grocery operations)
2026-05-05 08:42:02 | GraphService | INFO | [Graph] Relationship created: (mondelez international, inc.)-[is_named_after]->(mundus)
2026-05-05 08:42:02 | GraphService | INFO | [Graph] Relationship created: (mondelez international, inc.)-[is_named_after]->(delez)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(york university)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(sexuality studies program)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(canadian sexuality studies association)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(somatechnics)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(malena gustavson)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(palgrave macmillan)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(angela failler)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(rachel a. j. hurst)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(skin, culture and psychoanalysis)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(transgender studies quarterly)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(transgender and the other sexual difference: bracha l. ettinger and jacques lacan)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(bracha l. ettinger)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(jacques lacan)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(queer bathroom monologues (qbm))
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(toronto fringe festival)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(buddies in bad times theatre)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(worldpride)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(rohan spong)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(t is for teacher)
2026-05-05 08:43:44 | GraphService | INFO | [Graph] Relationship created: (sheila cavanagh)-[relates_to]->(queer science)
2026-05-05 08:44:31 | GraphService | INFO | [Graph] Relationship created: (gregory b. craig)-[served_as_white_house_counsel_under]->(barack obama)
2026-05-05 08:44:31 | GraphService | INFO | [Graph] Relationship created: (gregory b. craig)-[directed_the_impeachment_defense_team_for]->(bill clinton)
2026-05-05 08:44:31 | GraphService | INFO | [Graph] Relationship created: (gregory b. craig)-[served_as_senior_advisor_to]->(edward kennedy)
2026-05-05 08:44:31 | GraphService | INFO | [Graph] Relationship created: (gregory b. craig)-[served_as_senior_advisor_to]->(madeleine albright)
2026-05-05 08:44:31 | GraphService | INFO | [Graph] Relationship created: (gregory b. craig)-[worked_at]->(williams & connolly)
2026-05-05 08:44:31 | GraphService | INFO | [Graph] Relationship created: (williams & connolly)-[is_located_in]->(washington, d.c.)
2026-05-05 08:44:31 | GraphService | INFO | [Graph] Relationship created: (gregory b. craig)-[was_born_on]->(march 4, 1945)
2026-05-05 08:45:25 | GraphService | INFO | [Graph] Relationship created: (connie mariano)-[authored]->(the white house doctor: my patients were presidents)
2026-05-05 08:45:25 | GraphService | INFO | [Graph] Relationship created: (connie mariano)-[was_a_physician_for]->(george h.w. bush)
2026-05-05 08:45:25 | GraphService | INFO | [Graph] Relationship created: (connie mariano)-[was_a_physician_for]->(bill clinton)
2026-05-05 08:45:25 | GraphService | INFO | [Graph] Relationship created: (connie mariano)-[was_a_physician_for]->(george w. bush)
