2026-05-13 03:37:59 | GraphService | INFO | [Graph] Relationship created: (secretary of state for constitutional affairs)-[was_a_position_within]->(british government)
2026-05-15 23:23:59 | GraphService | INFO | [Graph] Relationship created: (africa)-[was_added_in]->(may 2015)
2026-05-15 23:23:59 | GraphService | INFO | [Graph] Relationship created: (the conversation)-[expanded_into]->(france)
2026-05-15 23:23:59 | GraphService | INFO | [Graph] Relationship created: (france)-[was_added_in]->(september 2015)
2026-05-15 23:23:59 | GraphService | INFO | [Graph] Relationship created: (the conversation)-[expanded_into]->(global)
2026-05-15 23:23:59 | GraphService | INFO | [Graph] Relationship created: (global)-[was_added_in]->(september 2016)
2026-05-15 23:23:59 | GraphService | INFO | [Graph] Relationship created: (the conversation)-[publishes_content_under]->(creative commons license)
2026-05-15 23:23:59 | GraphService | INFO | [Graph] Relationship created: (the conversation)-[reported_audience_metrics_as_of]->(may 2017)
2026-05-15 23:29:40 | GraphService | INFO | [Graph] Relationship created: (ami)-[entertains_informs_and_empowers]->(canadians who are blind or partially sighted)
2026-05-15 23:29:40 | GraphService | INFO | [Graph] Relationship created: (ami)-[operates]->(ami-tv)
2026-05-15 23:29:40 | GraphService | INFO | [Graph] Relationship created: (ami)-[operates]->(ami-audio)
2026-05-15 23:29:40 | GraphService | INFO | [Graph] Relationship created: (ami)-[operates]->(ami-télé)
2026-05-15 23:29:40 | GraphService | INFO | [Graph] Relationship created: (english)-[is_the_language_for_broadcasting_on]->(ami-tv)
2026-05-15 23:29:40 | GraphService | INFO | [Graph] Relationship created: (english)-[is_the_language_for_broadcasting_on]->(ami-audio)
2026-05-15 23:29:40 | GraphService | INFO | [Graph] Relationship created: (french)-[is_the_language_for_broadcasting_on]->(ami-télé)
2026-05-15 23:29:40 | GraphService | INFO | [Graph] Relationship created: (ami)-[supports_the_voice_of]->(canadians with disabilities)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (14ymedio)-[is_located_in]->(cuba)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (yoani sánchez)-[cofounded]->(14ymedio)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (reinaldo escobar)-[cofounded]->(14ymedio)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (14ymedio)-[was_founded_on]->(may 21, 2014)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (group of 12 reporters)-[started_the_project_to_produce]->(14ymedio)
2026-05-15 23:32:28 | GraphService | DEBUG | [Bi-Temporal] 'is_located_in' has no evolution rules — creating 'contains_news_about' as parallel edge (14ymedio → cuba)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created_parallel: (14ymedio)-[contains_news_about]->(cuba)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (14ymedio)-[covers_topics_related_to]->(national politics)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (14ymedio)-[covers_topics_related_to]->(international politics)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (14ymedio)-[covers_topics_related_to]->(economy)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (14ymedio)-[covers_topics_related_to]->(culture)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (14ymedio)-[covers_topics_related_to]->(society)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (14ymedio)-[covers_topics_related_to]->(science and technology)
2026-05-15 23:32:28 | GraphService | INFO | [Graph] Relationship created: (14ymedio)-[covers_topics_related_to]->(sports)
2026-05-15 23:34:42 | GraphService | INFO | [Graph] Relationship created: (vatileaks scandal)-[is_initially_involving]->(vatican documents)
2026-05-15 23:34:42 | GraphService | INFO | [Graph] Relationship created: (vatican documents)-[exposing_alleged]->(corruption)
2026-05-15 23:34:42 | GraphService | INFO | [Graph] Relationship created: (vatican investigation)-[uncovered_blackmailing_of]->(homosexual clergy)
2026-05-15 23:34:42 | GraphService | INFO | [Graph] Relationship created: (gianluigi nuzzi)-[published_letters_from]->(archbishop carlo maria viganò)
2026-05-15 23:34:42 | GraphService | INFO | [Graph] Relationship created: (archbishop carlo maria viganò)-[exposed_alleged]->(corruption)
2026-05-15 23:34:42 | GraphService | INFO | [Graph] Relationship created: (corruption)-[cost_millions_in_higher_contract_prices_to]->(holy see)
2026-05-15 23:34:42 | GraphService | INFO | [Graph] Relationship created: (vatileaks scandal)-[is_a_play_on_the_word]->(wikileaks)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (evidencenetwork.ca)-[creates]->(media content)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (media content)-[is_about]->(public policy topics)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (evidencenetwork.ca)-[is_for_publication_in]->(mainstream media)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (evidencenetwork.ca)-[links_with]->(journalists)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (evidencenetwork.ca)-[links_with]->(policy experts)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (journalists)-[gain_access_to]->(non-partisan, evidence-based information)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (policy experts)-[provide_access_to]->(non-partisan, evidence-based information)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (evidencenetwork.ca)-[is_documented_in]->(annual reports)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (evidencenetwork.ca)-[has_published]->(original articles)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (original articles)-[are_published_in_every_major_media_outlet_in]->(canada)
2026-05-15 23:37:34 | GraphService | INFO | [Graph] Relationship created: (original articles)-[publication_began_since]->(2011)
2026-05-15 23:40:37 | GraphService | INFO | [Graph] Relationship created: (film independent spirit awards)-[is_abbreviated_as]->(spirit awards)
2026-05-15 23:40:37 | GraphService | INFO | [Graph] Relationship created: (film independent spirit awards)-[was_originally_known_as]->(friends of independents awards)
2026-05-15 23:40:37 | GraphService | INFO | [Graph] Relationship created: (film independent spirit awards)-[was_originally_known_as]->(findie)
2026-05-15 23:40:37 | GraphService | INFO | [Graph] Relationship created: (film independent spirit awards)-[was_founded_in]->(1984)
2026-05-15 23:40:37 | GraphService | INFO | [Graph] Relationship created: (film independent spirit awards)-[is_dedicated_to]->(independent filmmakers)
2026-05-15 23:40:37 | GraphService | INFO | [Graph] Relationship created: (acrylic glass pyramids)-[contained]->(shoestrings)
2026-05-15 23:40:37 | GraphService | INFO | [Graph] Relationship created: (shoestrings)-[represent_the_budgets_of]->(independent films)
2026-05-15 23:40:37 | GraphService | INFO | [Graph] Relationship created: (film independent spirit awards)-[changed_award_design_since]->(2006)
2026-05-15 23:40:37 | GraphService | INFO | [Graph] Relationship created: (trophy)-[depicts]->(bird)
2026-05-15 23:40:37 | GraphService | INFO | [Graph] Relationship created: (trophy)-[incorporates_remnants_of]->(shoestrings)
2026-05-15 23:42:08 | GraphService | INFO | [Graph] Relationship created: (independent spirit award for best cinematography)-[is_one_of]->(annual awards)
2026-05-15 23:42:08 | GraphService | INFO | [Graph] Relationship created: (independent spirit awards)-[gives_out]->(independent spirit award for best cinematography)
2026-05-15 23:42:08 | GraphService | INFO | [Graph] Relationship created: (independent spirit awards)-[is_dedicated_to]->(independent film)
2026-05-15 23:42:09 | GraphService | INFO | [Graph] Relationship created: (independent spirit awards)-[is_dedicated_to]->(independent filmmakers)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (silent light)-[was_written_and_directed_by]->(carlos reygadas)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (silent light)-[is_a_film_from]->(2007)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (silent light)-[was_filmed_in]->(mennonite colony)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (mennonite colony)-[is_close_to]->(cuauhtémoc)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (cuauhtémoc)-[is_located_in]->(chihuahua state)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (chihuahua state)-[is_located_in]->(northern mexico)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (silent light)-[tells_the_story_of]->(mennonite married man)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (mennonite married man)-[falls_in_love_with]->(another woman)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (another woman)-[threatens_his_place_in_the_community]->(mennonite married man)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (best foreign language oscar)-[took_place_at]->(80th academy awards)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (silent light)-[was_selected_as_mexican_entry_for]->(best foreign language oscar)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (silent light)-[was_nominated_for]->(independent spirit awards)
2026-05-15 23:46:10 | GraphService | INFO | [Graph] Relationship created: (silent light)-[gained_nominations_in]->(ariel awards)
2026-05-15 23:48:54 | GraphService | INFO | [Graph] Relationship created: (film independent)-[produces]->(32nd independent spirit awards (2017))
2026-05-15 23:48:54 | GraphService | DEBUG | [Bi-Temporal] 'produces' has no evolution rules — creating 'announced_nominees_for' as parallel edge (film independent → 32nd independent spirit awards (2017))
2026-05-15 23:48:54 | GraphService | INFO | [Graph] Relationship created_parallel: (film independent)-[announced_nominees_for]->(32nd independent spirit awards (2017))
2026-05-15 23:48:54 | GraphService | INFO | [Graph] Relationship created: (32nd independent spirit awards (2017))-[had_nominees_announced_on]->(november 22, 2016)
2026-05-15 23:48:54 | GraphService | INFO | [Graph] Relationship created: (32nd independent spirit awards (2017))-[took_place_on]->(saturday, february 25, 2017)
2026-05-15 23:48:54 | GraphService | INFO | [Graph] Relationship created: (32nd independent spirit awards (2017))-[was_hosted_by]->(nick kroll)
2026-05-15 23:48:54 | GraphService | INFO | [Graph] Relationship created: (32nd independent spirit awards (2017))-[was_hosted_by]->(john mulaney)
2026-05-15 23:48:54 | GraphService | INFO | [Graph] Relationship created: (32nd independent spirit awards (2017))-[was_broadcast_live_on]->(ifc)
2026-05-15 23:48:54 | GraphService | INFO | [Graph] Relationship created: (32nd independent spirit awards (2017))-[occurred_at_time]->(2:00 pm pt)
2026-05-15 23:48:54 | GraphService | INFO | [Graph] Relationship created: (sundance now)-[streamed_and_provided_versions_of]->(32nd independent spirit awards (2017))
2026-05-15 23:51:05 | GraphService | INFO | [Graph] Relationship created: (2012 independent spirit awards)-[was_the_28th_annual_occasion_of]->(film independent spirit awards)
2026-05-15 23:51:05 | GraphService | INFO | [Graph] Relationship created: (2012 independent spirit awards)-[announced_its_nominees_on]->(november 27, 2012)
2026-05-15 23:51:05 | GraphService | INFO | [Graph] Relationship created: (awards ceremony)-[was_hosted_by]->(andy samberg)
2026-05-15 23:51:05 | GraphService | INFO | [Graph] Relationship created: (awards ceremony)-[took_place_on_the_date_of_winner_announcement]->(february 23, 2013)
2026-05-15 23:52:51 | GraphService | INFO | [Graph] Relationship created: (john samuel waters jr.)-[was_born_on]->(april 22, 1946)
2026-05-15 23:52:51 | GraphService | INFO | [Graph] Relationship created: (john samuel waters jr.)-[is_of_nationality]->(american)
2026-05-15 23:52:51 | GraphService | INFO | [Graph] Relationship created: (john samuel waters jr.)-[rose_to_fame_in]->(early 1970s)
2026-05-15 23:52:52 | GraphService | INFO | [Graph] Relationship created: (john samuel waters jr.)-[is_known_for]->(transgressive cult films)
2026-05-15 23:54:39 | GraphService | INFO | [Graph] Relationship created: (2002 independent spirit awards)-[honored_the_best_in]->(independent filmmaking)
2026-05-15 23:54:39 | GraphService | INFO | [Graph] Relationship created: (2002 independent spirit awards)-[covered_work_from]->(2002)
2026-05-15 23:54:39 | GraphService | INFO | [Graph] Relationship created: (2002 independent spirit awards)-[were_announced_on]->(march 22, 2003)
2026-05-15 23:54:39 | GraphService | INFO | [Graph] Relationship created: (john waters)-[hosted]->(2002 independent spirit awards)
2026-05-15 23:56:23 | GraphService | INFO | [Graph] Relationship created: (independent spirit award for best editing)-[is_given_by]->(independent spirit awards)
2026-05-15 23:56:23 | GraphService | INFO | [Graph] Relationship reinforced: (independent spirit awards)-[is_dedicated_to]->(independent film)
2026-05-15 23:56:23 | GraphService | INFO | [Graph] Relationship reinforced: (independent spirit awards)-[is_dedicated_to]->(independent filmmakers)
2026-05-15 23:58:20 | GraphService | INFO | [Graph] Relationship created: (independent spirit award for best first feature)-[is_one_of_the_annual_within]->(independent spirit awards)
2026-05-15 23:58:20 | GraphService | INFO | [Graph] Relationship created: (independent spirit award for best first feature)-[is_usually_given_to]->(director(s))
2026-05-15 23:58:20 | GraphService | INFO | [Graph] Relationship created: (independent spirit award for best first feature)-[is_usually_given_to]->(producer(s))
2026-05-15 23:58:21 | GraphService | INFO | [Graph] Relationship created: (first feature' designation)-[is_applied_to]->(director(s))
2026-05-15 23:58:21 | GraphService | INFO | [Graph] Relationship created: (first feature' designation)-[is_not_applied_to]->(producer(s))
2026-05-16 00:02:14 | GraphService | INFO | [Graph] Relationship created: (mihai mălaimare jr.)-[was_born_in]->(1975)
2026-05-16 00:02:14 | GraphService | INFO | [Graph] Relationship created: (mihai mălaimare jr.)-[is_romanian]->(romania)
2026-05-16 00:02:14 | GraphService | INFO | [Graph] Relationship created: (mihai mălaimare jr.)-[is_the_son_of_an_individual_who_was_a_romanian]->(actor)
2026-05-16 00:02:14 | GraphService | INFO | [Graph] Relationship created: (mihai mălaimare jr.)-[is_the_son_of_an_individual_who_was_a_former]->(politician)
2026-05-16 00:02:14 | GraphService | INFO | [Graph] Relationship created: (mihai mălaimare jr.)-[worked_as_a_cinematographer_on_films_directed_by]->(francis ford coppola)
2026-05-16 00:02:14 | GraphService | INFO | [Graph] Relationship created: (mihai mălaimare jr.)-[worked_as_a_cinematographer_on_films_directed_by]->(paul thomas anderson)
2026-05-16 00:02:14 | GraphService | INFO | [Graph] Relationship created: (mihai mălaimare jr.)-[was_nominated_for]->(best cinematography)
2026-05-16 00:02:14 | GraphService | INFO | [Graph] Relationship created: (youth without youth)-[earned_a_nomination_in_the_category_of]->(best cinematography)
2026-05-16 00:02:14 | GraphService | INFO | [Graph] Relationship created: (mihai mălaimare jr.)-[received_a_nomination_at]->(24th independent spirit awards)
2026-05-16 00:02:14 | GraphService | INFO | [Graph] Relationship created: (youth without youth)-[was_associated_with_the_year_of_nomination]->(2008)
2026-05-16 00:04:17 | GraphService | INFO | [Graph] Relationship created: (the original jam sessions 1969)-[was_released_in]->(2004)
2026-05-16 00:04:17 | GraphService | INFO | [Graph] Relationship created: (the original jam sessions 1969)-[was_created_by]->(quincy jones)
2026-05-16 00:04:17 | GraphService | INFO | [Graph] Relationship created: (the original jam sessions 1969)-[was_created_by]->(bill cosby)
2026-05-16 00:04:17 | GraphService | INFO | [Graph] Relationship created: (the original jam sessions 1969)-[was_recorded_for_backing_music_of]->(the bill cosby show)
2026-05-16 00:04:17 | GraphService | INFO | [Graph] Relationship created: (the original jam sessions 1969)-[was_recorded_in]->(1969)
2026-05-16 00:06:05 | GraphService | INFO | [Graph] Relationship created: (flamingo las vegas)-[is_located_on]->(las vegas strip)
2026-05-16 00:06:05 | GraphService | INFO | [Graph] Relationship created: (flamingo las vegas)-[is_located_in]->(paradise)
2026-05-16 00:06:05 | GraphService | INFO | [Graph] Relationship created: (paradise)-[is_located_in]->(nevada)
2026-05-16 00:06:05 | GraphService | INFO | [Graph] Relationship created: (flamingo las vegas)-[is_owned_and_operated_by]->(caesars entertainment corporation)
2026-05-16 00:06:05 | GraphService | INFO | [Graph] Relationship created: (flamingo las vegas)-[was_formerly_named]->(the fabulous flamingo)
2026-05-16 00:06:05 | GraphService | INFO | [Graph] Relationship created: (flamingo las vegas)-[was_formerly_named]->(flamingo hilton las vegas)
2026-05-16 00:08:04 | GraphService | INFO | [Graph] Relationship created: (why is there air? (1965))-[the_third_album_by]->(bill cosby)
2026-05-16 00:08:04 | GraphService | INFO | [Graph] Relationship created: (why is there air? (1965))-[was_recorded_at]->(flamingo hotel)
2026-05-16 00:08:04 | GraphService | INFO | [Graph] Relationship created: (flamingo hotel)-[is_located_in]->(las vegas)
2026-05-16 00:08:04 | GraphService | INFO | [Graph] Relationship created: (las vegas)-[is_located_in]->(nevada)
2026-05-16 00:08:04 | GraphService | INFO | [Graph] Relationship created: (why is there air? (1965))-[won]->(1966 grammy award for best comedy album)
2026-05-16 00:10:11 | GraphService | INFO | [Graph] Relationship created: (bill cosby)-[createdreleased]->(disco bill (1977))
2026-05-16 00:10:11 | GraphService | INFO | [Graph] Relationship created: (disco bill (1977))-[is_classified_as]->(musical comedy/parody album)
2026-05-16 00:10:11 | GraphService | INFO | [Graph] Relationship created: (disco bill (1977))-[is_the_fifth_and_last_musical_comedyparody_album_of]->(bill cosby)
2026-05-16 00:10:11 | GraphService | DEBUG | [Bi-Temporal] 'createdreleased' has no evolution rules — creating 'improvised_material_for' as parallel edge (bill cosby → disco bill (1977))
2026-05-16 00:10:11 | GraphService | INFO | [Graph] Relationship created_parallel: (bill cosby)-[improvised_material_for]->(disco bill (1977))
2026-05-16 00:10:11 | GraphService | INFO | [Graph] Relationship created: (disco bill (1977))-[spoofs]->(disco craze)
2026-05-16 00:10:11 | GraphService | INFO | [Graph] Relationship created: (disco craze)-[occurred_during]->(late 1970s)
2026-05-16 00:12:10 | GraphService | INFO | [Graph] Relationship created: (hikky burr)-[served_as_theme_song_for]->(the bill cosby show)
2026-05-16 00:12:10 | GraphService | INFO | [Graph] Relationship created: (hikky burr)-[was_released_as_a_single_in]->(1969)
2026-05-16 00:12:10 | GraphService | INFO | [Graph] Relationship created: (quincy jones)-[wrote_and_performed]->(hikky burr)
2026-05-16 00:12:10 | GraphService | INFO | [Graph] Relationship created: (bill cosby)-[wrote_and_performed]->(hikky burr)
2026-05-16 00:12:10 | GraphService | INFO | [Graph] Relationship created: (hikky burr)-[is_on_the_album]->(smackwater jack)
2026-05-16 00:12:10 | GraphService | INFO | [Graph] Relationship created: (hikky burr)-[was_featured_on_album]->(the original jam sessions 1969)
2026-05-16 00:12:10 | GraphService | INFO | [Graph] Relationship created: (hikky burr)-[was_featured_on_album]->(the best of bill cosby)
2026-05-16 00:12:10 | GraphService | DEBUG | [Bi-Temporal] 'was_recorded_in' has no evolution rules — creating 'includes_year_in_its_title' as parallel edge (the original jam sessions 1969 → 1969)
2026-05-16 00:12:10 | GraphService | INFO | [Graph] Relationship created_parallel: (the original jam sessions 1969)-[includes_year_in_its_title]->(1969)
2026-05-16 00:14:51 | GraphService | INFO | [Graph] Relationship created: (bill cosby)-[created_the_album]->(at last bill cosby really sings)
2026-05-16 00:14:51 | GraphService | INFO | [Graph] Relationship created: (at last bill cosby really sings)-[was_released_on]->(stax records-distributed partee records)
2026-05-16 00:14:51 | GraphService | DEBUG | [Bi-Temporal] 'created_the_album' has no evolution rules — creating 'is_his_fifth_musicbased_album' as parallel edge (bill cosby → at last bill cosby really sings)
2026-05-16 00:14:51 | GraphService | INFO | [Graph] Relationship created_parallel: (bill cosby)-[is_his_fifth_musicbased_album]->(at last bill cosby really sings)
2026-05-16 00:14:51 | GraphService | INFO | [Graph] Relationship created: (at last bill cosby really sings)-[features_appearances_from]->(ray parker, jr.)
2026-05-16 00:14:52 | GraphService | INFO | [Graph] Relationship created: (ray parker, jr.)-[plays_on]->(guitar)
2026-05-16 00:14:52 | GraphService | INFO | [Graph] Relationship created: (at last bill cosby really sings)-[features_a_collaboration_with]->(stu gardner)
2026-05-16 00:14:52 | GraphService | INFO | [Graph] Relationship created: (stu gardner)-[plays_on]->(organ)
2026-05-16 00:17:20 | GraphService | INFO | [Graph] Relationship created: (inside the mind of bill cosby)-[is_a_stand_up_comedy_album_by]->(bill cosby)
2026-05-16 00:17:20 | GraphService | INFO | [Graph] Relationship created: (inside the mind of bill cosby)-[was_released_in]->(1972)
2026-05-16 00:17:20 | GraphService | INFO | [Graph] Relationship created: (inside the mind of bill cosby)-[was_fourth_release_on]->(uni records)
2026-05-16 00:17:20 | GraphService | INFO | [Graph] Relationship created: (inside the mind of bill cosby)-[was_distributed_by_after_uni_folded]->(mca)
2026-05-16 00:17:20 | GraphService | INFO | [Graph] Relationship created: (inside the mind of bill cosby)-[is_available_on_format]->(compact disc)
2026-05-16 00:17:20 | GraphService | INFO | [Graph] Relationship created: (uni records)-[has_not_released_other_albums_in_this_format]->(compact disc)
2026-05-16 00:19:06 | GraphService | INFO | [Graph] Relationship created: (bill cosby)-[the_artist_of]->(bill cosby is a very funny fellow...right!)
2026-05-16 00:19:06 | GraphService | INFO | [Graph] Relationship created: (bill cosby is a very funny fellow...right!)-[was_recorded_at]->(the bitter end)
2026-05-16 00:19:06 | GraphService | INFO | [Graph] Relationship created: (the bitter end)-[is_located_in]->(greenwich village)
2026-05-16 00:19:06 | GraphService | INFO | [Graph] Relationship created: (new york city)-[contains]->(greenwich village)
2026-05-16 00:19:07 | GraphService | INFO | [Graph] Relationship created: (bill cosby is a very funny fellow...right!)-[was_recorded_during]->(early 1963)
2026-05-16 00:19:07 | GraphService | INFO | [Graph] Relationship created: (bill cosby is a very funny fellow...right!)-[includes_sketches_about]->(noah)
2026-05-16 00:23:24 | GraphService | INFO | [Graph] Relationship created: (bill cosby)-[cowrote_and_recorded]->("yes, yes, yes")
2026-05-16 00:23:24 | GraphService | INFO | [Graph] Relationship created: ("yes, yes, yes")-[was_released_as_a_single_in]->(1976)
2026-05-16 00:23:24 | GraphService | INFO | [Graph] Relationship created: ("yes, yes, yes")-[came_from_originated_in]->("bill cosby is not himself these days")
2026-05-16 00:23:24 | GraphService | INFO | [Graph] Relationship created: ("bill cosby is not himself these days")-[was_released_in]->(1976)
2026-05-16 00:27:14 | GraphService | INFO | [Graph] Relationship created: (phillips distilling company)-[was_established_in]->(1912)
2026-05-16 00:27:14 | GraphService | INFO | [Graph] Relationship created: (phillips distilling company)-[is_based_in]->(minneapolis)
2026-05-16 00:27:14 | GraphService | INFO | [Graph] Relationship created: (phillips distilling company)-[is_known_for_its_presence_in]->(great plains)
2026-05-16 00:27:14 | GraphService | INFO | [Graph] Relationship created: (phillips distilling company)-[produces_standard_types_of]->(vodka)
2026-05-16 00:27:15 | GraphService | INFO | [Graph] Relationship created: (uv vodka)-[is_an_example_of]->(vodka)
2026-05-16 00:27:15 | GraphService | INFO | [Graph] Relationship created: (prairie vodka)-[is_an_example_of]->(vodka)
2026-05-16 00:27:15 | GraphService | INFO | [Graph] Relationship created: (black 100)-[is_similar_in_texture_and_flavor_to]->(shwartzhog)
2026-05-16 00:27:15 | GraphService | INFO | [Graph] Relationship created: (black 100)-[is_similar_in_texture_and_flavor_to]->(jakob steiner)
2026-05-16 00:29:42 | GraphService | INFO | [Graph] Relationship created: (flaming beverages)-[include_as_an_example]->(cocktails)
2026-05-16 00:29:42 | GraphService | INFO | [Graph] Relationship created: (flaming beverages)-[include_as_a_category]->(mixed drinks)
2026-05-16 00:29:42 | GraphService | INFO | [Graph] Relationship created: (mixed drinks)-[must_contain]->(flammable, high-proof alcohol)
2026-05-16 00:29:42 | GraphService | INFO | [Graph] Relationship created: (alcohol)-[may_be_an_integral_part_of_or_floated_on]->(drink)
2026-05-16 00:29:42 | GraphService | INFO | [Graph] Relationship created: (flames)-[are_mostly_for]->(dramatic flair)
2026-05-16 00:29:42 | GraphService | INFO | [Graph] Relationship created: (ingredients)-[can_alter_the_of_a_drink]->(flavor)
2026-05-16 00:29:42 | GraphService | DEBUG | [Bi-Temporal] 'can_alter_the_of_a_drink' has no evolution rules — creating 'can_enhance_flavors' as parallel edge (ingredients → flavor)
2026-05-16 00:29:42 | GraphService | INFO | [Graph] Relationship created_parallel: (ingredients)-[can_enhance_flavors]->(flavor)
2026-05-16 00:29:42 | GraphService | INFO | [Graph] Relationship created: (alcohol)-[may_impart_to_a_drink]->(toasted flavor)
2026-05-16 00:31:55 | GraphService | INFO | [Graph] Relationship created: (energy shots)-[is_a_specialized_kind_of]->(energy drink)
2026-05-16 00:31:55 | GraphService | INFO | [Graph] Relationship created: (energy shots)-[contain_a_dose_of]->(caffeine)
2026-05-16 00:31:55 | GraphService | INFO | [Graph] Relationship created: (caffeine)-[is_classified_as]->(stimulant)
2026-05-16 00:31:55 | GraphService | INFO | [Graph] Relationship created: (energy shots)-[are_usually_sold_in]->(50ml bottles)
2026-05-16 00:31:55 | GraphService | INFO | [Graph] Relationship created: (energy drink)-[are_typically_sold_in]->(cans or bottles)
2026-05-16 00:31:55 | GraphService | INFO | [Graph] Relationship created: (energy shots)-[can_contain_the_same_total_amount_as]->(vitamins)
2026-05-16 00:31:55 | GraphService | INFO | [Graph] Relationship created: (energy shots)-[can_contain_the_same_total_amount_as]->(functional ingredients)
2026-05-16 00:31:55 | GraphService | DEBUG | [Bi-Temporal] 'is_a_specialized_kind_of' has no evolution rules — creating 'may_be_considered_a_concentrated_form_of' as parallel edge (energy shots → energy drink)
2026-05-16 00:31:55 | GraphService | INFO | [Graph] Relationship created_parallel: (energy shots)-[may_be_considered_a_concentrated_form_of]->(energy drink)
2026-05-16 00:31:55 | GraphService | INFO | [Graph] Relationship created: ("micro shot" energy drinks)-[contain_only_15_teaspoons_of]->(liquid)
2026-05-16 00:38:49 | GraphService | INFO | [Graph] Relationship created: (soft drinks)-[are_a_type_of]->(beverage)
2026-05-16 00:38:49 | GraphService | INFO | [Graph] Relationship created: (soft drinks)-[typically_contain]->(water)
2026-05-16 00:38:49 | GraphService | INFO | [Graph] Relationship created: (water)-[may_be]->(carbonated water)
2026-05-16 00:38:49 | GraphService | INFO | [Graph] Relationship created: (soft drinks)-[usually_contain]->(sweetener)
2026-05-16 00:38:49 | GraphService | INFO | [Graph] Relationship created: (soft drinks)-[usually_contain]->(flavoring agent)
2026-05-16 00:38:49 | GraphService | INFO | [Graph] Relationship created: (sweetener)-[may_be_composed_of]->(sugar)
2026-05-16 00:38:49 | GraphService | INFO | [Graph] Relationship created: (sweetener)-[may_be_composed_of]->(high-fructose corn syrup)
2026-05-16 00:38:49 | GraphService | INFO | [Graph] Relationship created: (sweetener)-[may_be_composed_of]->(fruit juice)
2026-05-16 00:38:49 | GraphService | INFO | [Graph] Relationship created: (sweetener)-[may_be_composed_of]->(sugar substitutes)
2026-05-16 00:38:49 | GraphService | INFO | [Graph] Relationship created: (sugar substitutes)-[are_used_in]->(diet drinks)
2026-05-16 00:38:50 | GraphService | INFO | [Graph] Relationship created: (soft drinks)-[may_contain]->(caffeine)
2026-05-16 00:38:50 | GraphService | INFO | [Graph] Relationship created: (soft drinks)-[may_contain]->(colorings)
2026-05-16 00:38:50 | GraphService | INFO | [Graph] Relationship created: (soft drinks)-[may_contain]->(preservatives)
2026-05-16 00:40:45 | GraphService | INFO | [Graph] Relationship created: (gibson)-[is_made_with]->(gin)
2026-05-16 00:40:45 | GraphService | INFO | [Graph] Relationship created: (gibson)-[is_made_with]->(vermouth)
2026-05-16 00:40:45 | GraphService | INFO | [Graph] Relationship created: (gibson)-[is_often_garnished_with]->(pickled onion)
2026-05-16 00:40:45 | GraphService | INFO | [Graph] Relationship created: (gibson)-[has_its_oldest_recipe_found_in]->("the world's drinks and how to mix them")
2026-05-16 00:40:45 | GraphService | INFO | [Graph] Relationship created: ("the world's drinks and how to mix them")-[was_written_by]->(william boothby)
2026-05-16 00:40:45 | GraphService | INFO | [Graph] Relationship created: ("the world's drinks and how to mix them")-[was_published_in]->(1908)
2026-05-16 00:43:47 | GraphService | INFO | [Graph] Relationship created: (soft drink)-[typically_contains]->(carbonated water)
