2026-02-25 05:27:07 | LLMService | INFO | Primary LLM Provider: OLLAMA
2026-02-27 06:18:13 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:18:13 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:18:51 | LLMService | ERROR | Async Entity Summary Generation Failed for exxonmobil: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:18:55 | LLMService | ERROR | Async Entity Summary Generation Failed for anti-war: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:18:58 | LLMService | ERROR | Async Entity Summary Generation Failed for global justice: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:00 | LLMService | ERROR | Async Entity Summary Generation Failed for halliburton: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:03 | LLMService | ERROR | Async Entity Summary Generation Failed for environmental: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:07 | LLMService | ERROR | Async Entity Summary Generation Failed for houston global awareness collective: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:11 | LLMService | ERROR | Async Entity Summary Generation Failed for rising tide north america: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:16 | LLMService | ERROR | Async Entity Summary Generation Failed for garland, texas: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:19 | LLMService | ERROR | Async Entity Summary Generation Failed for corporate actions: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:25 | LLMService | ERROR | Async Entity Summary Generation Failed for scott parkin: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:28 | LLMService | ERROR | Async Entity Summary Generation Failed for Keystone XL Pipeline: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:33 | LLMService | ERROR | Async Entity Summary Generation Failed for citibank: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:36 | LLMService | ERROR | Async Entity Summary Generation Failed for keystone xl pipeline: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:40 | LLMService | ERROR | Async Entity Summary Generation Failed for bank of america: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:43 | LLMService | ERROR | Async Entity Summary Generation Failed for txu: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:19:47 | LLMService | ERROR | Async Entity Summary Generation Failed for rainforest action network: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:21:05 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:21:05 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:21:44 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:21:44 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:22:24 | LLMService | ERROR | Async Entity Summary Generation Failed for jet-powered bombers: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:22:29 | LLMService | ERROR | Async Entity Summary Generation Failed for tupolev tu-12: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:22:41 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:22:41 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:23:23 | LLMService | ERROR | Async Entity Summary Generation Failed for British Journal: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:23:30 | LLMService | ERROR | Async Entity Summary Generation Failed for british journal: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:23:48 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:23:48 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:24:28 | LLMService | ERROR | Async Entity Summary Generation Failed for web series: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:24:32 | LLMService | ERROR | Async Entity Summary Generation Failed for night school: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:24:35 | LLMService | ERROR | Async Entity Summary Generation Failed for Night School (book series): Expecting value: line 1 column 1 (char 0)
2026-02-27 06:24:38 | LLMService | ERROR | Async Entity Summary Generation Failed for jack jewers: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:24:41 | LLMService | ERROR | Async Entity Summary Generation Failed for cj daugherty: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:25:00 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:25:00 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:26:12 | LLMService | ERROR | Async Entity Summary Generation Failed for edit: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:26:19 | LLMService | ERROR | Async Entity Summary Generation Failed for editing: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:26:23 | LLMService | ERROR | Async Entity Summary Generation Failed for Flipper's New Adventure: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:26:34 | LLMService | ERROR | Async Entity Summary Generation Failed for charles craft: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:27:00 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:27:00 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:27:35 | LLMService | ERROR | Async Entity Summary Generation Failed for heffalumps and woozles: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:27:41 | LLMService | ERROR | Async Entity Summary Generation Failed for Winnie the Pooh and the Blustery Day: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:27:46 | LLMService | ERROR | Async Entity Summary Generation Failed for The Many Adventures of Winnie the Pooh: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:28:07 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:28:07 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:28:42 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:28:42 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:29:27 | LLMService | ERROR | Async Entity Summary Generation Failed for abee joe: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:29:32 | LLMService | ERROR | Async Entity Summary Generation Failed for kanave kalayathe: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:29:40 | LLMService | ERROR | Async Entity Summary Generation Failed for sachin warrier: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:29:44 | LLMService | ERROR | Async Entity Summary Generation Failed for dreams: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:29:49 | LLMService | ERROR | Async Entity Summary Generation Failed for neethukrishna vr: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:29:52 | LLMService | ERROR | Async Entity Summary Generation Failed for muzik247: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:29:57 | LLMService | ERROR | Async Entity Summary Generation Failed for akash thomas: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:30:02 | LLMService | ERROR | Async Entity Summary Generation Failed for Kanave Kalayathe: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:30:08 | LLMService | ERROR | Async Entity Summary Generation Failed for christy vazhapilly: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:30:11 | LLMService | ERROR | Async Entity Summary Generation Failed for ashith wilson: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:30:17 | LLMService | ERROR | Async Entity Summary Generation Failed for swetha raj: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:30:22 | LLMService | ERROR | Async Entity Summary Generation Failed for althaf: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:30:26 | LLMService | ERROR | Async Entity Summary Generation Failed for leon poulose: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:30:29 | LLMService | ERROR | Async Entity Summary Generation Failed for nidhinsha: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:30:31 | LLMService | ERROR | Async Entity Summary Generation Failed for deen shifaz: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:31:30 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:31:30 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:31:56 | LLMService | ERROR | Async Entity Summary Generation Failed for tongcheng subdistrict: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:32:01 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:32:01 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:32:30 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:32:30 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:32:55 | LLMService | ERROR | Async Entity Summary Generation Failed for honours: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:33:00 | LLMService | ERROR | Async Entity Summary Generation Failed for commonwealth realms: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:33:04 | LLMService | ERROR | Async Entity Summary Generation Failed for queen's birthday honours: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:33:14 | LLMService | ERROR | Async Entity Summary Generation Failed for awards: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:33:18 | LLMService | ERROR | Async Entity Summary Generation Failed for queen elizabeth ii: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:33:22 | LLMService | ERROR | Async Entity Summary Generation Failed for united kingdom: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:33:28 | LLMService | ERROR | Async Entity Summary Generation Failed for new zealand: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:33:31 | LLMService | ERROR | Async Entity Summary Generation Failed for Queen's Birthday Honours: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:33:36 | LLMService | ERROR | Async Entity Summary Generation Failed for award: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:34:32 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:34:32 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:35:12 | LLMService | ERROR | Async Entity Summary Generation Failed for mineral production: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:35:18 | LLMService | ERROR | Async Entity Summary Generation Failed for compass minerals international, inc.: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:35:26 | LLMService | ERROR | Async Entity Summary Generation Failed for kansas city: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:35:48 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:35:48 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:36:21 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:36:21 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:36:57 | LLMService | ERROR | Async Entity Summary Generation Failed for almoravid architecture: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:37:03 | LLMService | ERROR | Async Entity Summary Generation Failed for djamaa el kebir: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:37:06 | LLMService | ERROR | Async Entity Summary Generation Failed for minbar: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:37:09 | LLMService | ERROR | Async Entity Summary Generation Failed for algiers harbor: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:37:12 | LLMService | ERROR | Async Entity Summary Generation Failed for algiers: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:37:16 | LLMService | ERROR | Async Entity Summary Generation Failed for Inscription on the minbar: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:37:25 | LLMService | ERROR | Async Entity Summary Generation Failed for algiers: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:37:32 | LLMService | ERROR | Async Entity Summary Generation Failed for tlemcen: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:37:39 | LLMService | ERROR | Async Entity Summary Generation Failed for sidi okba mosque: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:38:18 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:38:18 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:38:50 | LLMService | ERROR | Async Entity Summary Generation Failed for iron man: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:38:54 | LLMService | ERROR | Async Entity Summary Generation Failed for superhero: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:38:58 | LLMService | ERROR | Async Entity Summary Generation Failed for fantastic four: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:39:01 | LLMService | ERROR | Async Entity Summary Generation Failed for Marvel Comics: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:39:23 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:39:23 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:40:01 | LLMService | ERROR | Async Entity Summary Generation Failed for skyscraper national park: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:40:05 | LLMService | ERROR | Async Entity Summary Generation Failed for Skyscraper National Park: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:40:15 | LLMService | ERROR | Async Entity Summary Generation Failed for album: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:40:19 | LLMService | ERROR | Async Entity Summary Generation Failed for hayden: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:40:51 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:40:51 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:41:52 | LLMService | ERROR | Async Entity Summary Generation Failed for acting: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:41:57 | LLMService | ERROR | Async Entity Summary Generation Failed for film production: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:42:00 | LLMService | ERROR | Async Entity Summary Generation Failed for pursue a career in acting: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:42:10 | LLMService | ERROR | Async Entity Summary Generation Failed for conrad brooks: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:42:15 | LLMService | ERROR | Async Entity Summary Generation Failed for produce: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:42:18 | LLMService | ERROR | Async Entity Summary Generation Failed for write: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:42:21 | LLMService | ERROR | Async Entity Summary Generation Failed for Glen or Glenda: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:42:24 | LLMService | ERROR | Async Entity Summary Generation Failed for Plan 9 from Outer Space: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:42:31 | LLMService | ERROR | Async Entity Summary Generation Failed for ed wood: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:42:33 | LLMService | ERROR | Async Entity Summary Generation Failed for direct: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:42:36 | LLMService | ERROR | Async Entity Summary Generation Failed for Jail Bait: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:43:26 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:43:26 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:43:58 | LLMService | ERROR | Async Entity Summary Generation Failed for mclean station: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:44:04 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:44:04 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:44:42 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:44:42 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:45:23 | LLMService | ERROR | Async Entity Summary Generation Failed for united states mission to the european union: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:45:27 | LLMService | ERROR | Async Entity Summary Generation Failed for european communities: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:45:32 | LLMService | ERROR | Async Entity Summary Generation Failed for diplomatic relations: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:45:36 | LLMService | ERROR | Async Entity Summary Generation Failed for european coal and steel community: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:45:41 | LLMService | ERROR | Async Entity Summary Generation Failed for belgium: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:45:47 | LLMService | ERROR | Async Entity Summary Generation Failed for european union: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:46:28 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:46:28 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:46:59 | LLMService | ERROR | Async Entity Summary Generation Failed for moche rip curl pro portugal 2014: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:47:22 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:47:22 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:48:14 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:48:14 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:48:58 | LLMService | ERROR | Async Entity Summary Generation Failed for stuart c. siegel center: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:49:03 | LLMService | ERROR | Async Entity Summary Generation Failed for shaka smart: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:49:12 | LLMService | ERROR | Async Entity Summary Generation Failed for ncaa tournament: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:49:19 | LLMService | ERROR | Async Entity Summary Generation Failed for basketball: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:49:27 | LLMService | ERROR | Async Entity Summary Generation Failed for vcu rams: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:49:35 | LLMService | ERROR | Async Entity Summary Generation Failed for NCAA Division I men's basketball season: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:49:38 | LLMService | ERROR | Async Entity Summary Generation Failed for atlantic 10 conference: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:49:49 | LLMService | ERROR | Async Entity Summary Generation Failed for vcu rams men's basketball team: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:49:59 | LLMService | ERROR | Async Entity Summary Generation Failed for ncaa division i men's basketball season: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:50:02 | LLMService | ERROR | Async Entity Summary Generation Failed for stephen f. austin: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:50:05 | LLMService | ERROR | Async Entity Summary Generation Failed for saint joseph's: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:50:09 | LLMService | ERROR | Async Entity Summary Generation Failed for play basketball: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:51:32 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:51:32 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:52:06 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:52:06 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:52:38 | LLMService | ERROR | Async Entity Summary Generation Failed for honours: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:52:43 | LLMService | ERROR | Async Entity Summary Generation Failed for queen elizabeth ii: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:52:48 | LLMService | ERROR | Async Entity Summary Generation Failed for queen's birthday honours: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:52:57 | LLMService | ERROR | Async Entity Summary Generation Failed for awards: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:53:00 | LLMService | ERROR | Async Entity Summary Generation Failed for belize: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:53:08 | LLMService | ERROR | Async Entity Summary Generation Failed for Queen's Birthday Honours 2015: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:53:14 | LLMService | ERROR | Async Entity Summary Generation Failed for saint lucia: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:53:18 | LLMService | ERROR | Async Entity Summary Generation Failed for commonwealth realms: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:53:23 | LLMService | ERROR | Async Entity Summary Generation Failed for tuvalu: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:53:29 | LLMService | ERROR | Async Entity Summary Generation Failed for solomon islands: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:53:34 | LLMService | ERROR | Async Entity Summary Generation Failed for grenada: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:53:38 | LLMService | ERROR | Async Entity Summary Generation Failed for united kingdom: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:54:36 | LLMService | ERROR | Async Entity Summary Generation Failed for australia: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:54:42 | LLMService | ERROR | Async Entity Summary Generation Failed for papua new guinea: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:54:47 | LLMService | ERROR | Async Entity Summary Generation Failed for new zealand: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:56:08 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:56:08 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:56:55 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:56:55 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:57:25 | LLMService | ERROR | Async Entity Summary Generation Failed for high altitude bombing capability: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:57:29 | LLMService | ERROR | Async Entity Summary Generation Failed for de havilland mosquito: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:57:35 | LLMService | ERROR | Async Entity Summary Generation Failed for english electric canberra: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:57:40 | LLMService | ERROR | Async Entity Summary Generation Failed for jet propulsion technology: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:57:45 | LLMService | ERROR | Async Entity Summary Generation Failed for royal air force (raf): Expecting value: line 1 column 1 (char 0)
2026-02-27 06:57:49 | LLMService | ERROR | Async Entity Summary Generation Failed for air ministry: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:57:53 | LLMService | ERROR | Async Entity Summary Generation Failed for english electric: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:58:26 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:58:26 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:58:58 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 06:58:58 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 06:59:21 | LLMService | ERROR | Async Entity Summary Generation Failed for crisscross: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:59:25 | LLMService | ERROR | Async Entity Summary Generation Failed for drama: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:59:29 | LLMService | ERROR | Async Entity Summary Generation Failed for arliss howard: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:59:33 | LLMService | ERROR | Async Entity Summary Generation Failed for scott sommer: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:59:37 | LLMService | ERROR | Async Entity Summary Generation Failed for chris menges: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:59:40 | LLMService | ERROR | Async Entity Summary Generation Failed for keith carradine: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:59:42 | LLMService | ERROR | Async Entity Summary Generation Failed for steve buscemi: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:59:45 | LLMService | ERROR | Async Entity Summary Generation Failed for david arnott: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:59:49 | LLMService | ERROR | Async Entity Summary Generation Failed for CrissCross: Expecting value: line 1 column 1 (char 0)
2026-02-27 06:59:53 | LLMService | ERROR | Async Entity Summary Generation Failed for goldie hawn: Expecting value: line 1 column 1 (char 0)
2026-02-27 07:00:37 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 07:00:37 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 07:01:23 | LLMService | ERROR | Async Entity Summary Generation Failed for reader: Expecting value: line 1 column 1 (char 0)
2026-02-27 07:01:26 | LLMService | ERROR | Async Entity Summary Generation Failed for advice: Expecting value: line 1 column 1 (char 0)
2026-02-27 07:01:29 | LLMService | ERROR | Async Entity Summary Generation Failed for advice columnist: Expecting value: line 1 column 1 (char 0)
2026-02-27 07:01:34 | LLMService | ERROR | Async Entity Summary Generation Failed for advice column: Expecting value: line 1 column 1 (char 0)
2026-02-27 07:01:47 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 07:01:47 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 07:02:38 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 07:02:38 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 07:03:13 | LLMService | ERROR | Async Entity Summary Generation Failed for north carolina: Expecting value: line 1 column 1 (char 0)
2026-02-27 07:03:17 | LLMService | ERROR | Async Entity Summary Generation Failed for nba expansion draft: Expecting value: line 1 column 1 (char 0)
